-55.00,"963,849.00"
-54.95,"960,288.78"
-54.90,"956,743.02"
-54.85,"953,211.63"
-54.80,"949,694.57"
-54.75,"946,191.77"
-54.70,"942,703.17"
-54.65,"939,228.70"
-54.60,"935,768.30"
-54.55,"932,321.91"
-54.50,"928,889.47"
-54.45,"925,470.91"
-54.40,"922,066.19"
-54.35,"918,675.22"
-54.30,"915,297.96"
-54.25,"911,934.35"
-54.20,"908,584.32"
-54.15,"905,247.82"
-54.10,"901,924.78"
-54.05,"898,615.15"
-54.00,"895,318.87"
-53.95,"892,035.88"
-53.90,"888,766.12"
-53.85,"885,509.53"
-53.80,"882,266.06"
-53.75,"879,035.64"
-53.70,"875,818.23"
-53.65,"872,613.77"
-53.60,"869,422.19"
-53.55,"866,243.44"
-53.50,"863,077.47"
-53.45,"859,924.22"
-53.40,"856,783.63"
-53.35,"853,655.66"
-53.30,"850,540.23"
-53.25,"847,437.31"
-53.20,"844,346.83"
-53.15,"841,268.74"
-53.10,"838,202.99"
-53.05,"835,149.53"
-53.00,"832,108.29"
-52.95,"829,079.23"
-52.90,"826,062.29"
-52.85,"823,057.43"
-52.80,"820,064.58"
-52.75,"817,083.70"
-52.70,"814,114.73"
-52.65,"811,157.62"
-52.60,"808,212.33"
-52.55,"805,278.80"
-52.50,"802,356.97"
-52.45,"799,446.80"
-52.40,"796,548.24"
-52.35,"793,661.24"
-52.30,"790,785.75"
-52.25,"787,921.71"
-52.20,"785,069.08"
-52.15,"782,227.81"
-52.10,"779,397.84"
-52.05,"776,579.14"
-52.00,"773,771.65"
-51.95,"770,975.32"
-51.90,"768,190.11"
-51.85,"765,415.96"
-51.80,"762,652.84"
-51.75,"759,900.68"
-51.70,"757,159.45"
-51.65,"754,429.10"
-51.60,"751,709.58"
-51.55,"749,000.84"
-51.50,"746,302.83"
-51.45,"743,615.52"
-51.40,"740,938.86"
-51.35,"738,272.79"
-51.30,"735,617.27"
-51.25,"732,972.27"
-51.20,"730,337.72"
-51.15,"727,713.60"
-51.10,"725,099.85"
-51.05,"722,496.42"
-51.00,"719,903.28"
-50.95,"717,320.38"
-50.90,"714,747.68"
-50.85,"712,185.13"
-50.80,"709,632.69"
-50.75,"707,090.31"
-50.70,"704,557.96"
-50.65,"702,035.58"
-50.60,"699,523.14"
-50.55,"697,020.60"
-50.50,"694,527.91"
-50.45,"692,045.03"
-50.40,"689,571.91"
-50.35,"687,108.52"
-50.30,"684,654.82"
-50.25,"682,210.76"
-50.20,"679,776.30"
-50.15,"677,351.40"
-50.10,"674,936.02"
-50.05,"672,530.12"
-50.00,"670,133.66"
-49.95,"667,746.60"
-49.90,"665,368.89"
-49.85,"663,000.51"
-49.80,"660,641.40"
-49.75,"658,291.54"
-49.70,"655,950.87"
-49.65,"653,619.36"
-49.60,"651,296.98"
-49.55,"648,983.68"
-49.50,"646,679.43"
-49.45,"644,384.18"
-49.40,"642,097.90"
-49.35,"639,820.54"
-49.30,"637,552.08"
-49.25,"635,292.48"
-49.20,"633,041.69"
-49.15,"630,799.68"
-49.10,"628,566.41"
-49.05,"626,341.85"
-49.00,"624,125.96"
-48.95,"621,918.69"
-48.90,"619,720.02"
-48.85,"617,529.91"
-48.80,"615,348.33"
-48.75,"613,175.22"
-48.70,"611,010.57"
-48.65,"608,854.33"
-48.60,"606,706.48"
-48.55,"604,566.96"
-48.50,"602,435.75"
-48.45,"600,312.82"
-48.40,"598,198.12"
-48.35,"596,091.63"
-48.30,"593,993.31"
-48.25,"591,903.12"
-48.20,"589,821.03"
-48.15,"587,747.01"
-48.10,"585,681.02"
-48.05,"583,623.02"
